[   20.734573]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[ 1184.503375]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[ 1184.503376]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[ 1184.503377]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[ 1184.503378]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[ 1184.503380]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[ 1184.503382]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[ 1184.503383]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0xb3f0653
[ 1184.503384]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[ 1184.503386]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[ 1184.503419]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[ 1184.503423]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[ 1184.503437]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[ 1184.503440]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[ 1184.503441]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[ 1184.503442]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[ 1184.503447]: [IGFB][LOG  ][MODESET   ] Panel Fitter Enable ON->ON
[ 1184.503449]: [IGFB][LOG  ][MODESET   ] FB0: Partial modeset by updating plane
[ 1184.503453]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[ 1184.503459]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 2880 x 1620 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[ 1184.503527]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1184.503557]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1184.504925]: [IGFB][INFO ][VRR       ] Not Registering for VBL Interrupt - fLegacyVBLPath = 0, Proc = IOAF Handler!!
[ 1184.504928]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1184.504930]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1184.504935]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1184.504937]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1184.504946]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1184.504949]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1184.527178]: [IGFB][INFO ][VRR       ] Not Registering for VBL Interrupt - fLegacyVBLPath = 0, Proc = IOAF Handler!!
[ 1184.551293]: [IGFB][INFO ][VRR       ] Not Registering for VBL Interrupt - fLegacyVBLPath = 0, Proc = IOAF Handler!!
[ 1184.573551]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 466096816
[ 1184.573554]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[ 1184.573556]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB0: FrameBufferNotificationCallback received. Event = 2. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1184.573560]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[ 1184.593220]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1184.593226]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1185.099421]: [IGFB][LOG  ][DISPLAY   ] FB0: LineTime in Nano seconds = 14613
[ 1185.099447]: [IGFB][ERROR][DISPLAY   ] TxnHang1: FB0: IsTransactionComplete called following fakeVBL notification
[ 1185.292805]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 466816070
[ 1185.292806]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillExitDefer notification received for fb 0
[ 1185.292808]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB0: FrameBufferNotificationCallback received. Event = 91. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.292810]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[ 1185.292849]: [IGFB][LOG  ][DISPLAY   ] FB0: kIOWindowServerActiveAttribute = 0x11
[ 1185.292852]: [IGFB][LOG  ][DISPLAY   ] Restoring transaction
[ 1185.292856]: [IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 4fa00000 with 5 options at stride 11520
[ 1185.307200]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 466830466
[ 1185.307201]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 0
[ 1185.307202]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB0: FrameBufferNotificationCallback received. Event = 93. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.307204]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[ 1185.307258]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 466830524
[ 1185.307259]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillExitDefer notification received for fb 1
[ 1185.307260]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB1: FrameBufferNotificationCallback received. Event = 91. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.307266]: [IGFB][LOG  ][DISPLAY   ] FB1: kIOWindowServerActiveAttribute = 0x11
[ 1185.307273]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 466830539
[ 1185.307274]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 1
[ 1185.307274]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB1: FrameBufferNotificationCallback received. Event = 93. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.307296]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 466830562
[ 1185.307297]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAAWillExitDefer notification received for fb 2
[ 1185.307298]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB2: FrameBufferNotificationCallback received. Event = 91. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.307303]: [IGFB][LOG  ][DISPLAY   ] FB2: kIOWindowServerActiveAttribute = 0x11
[ 1185.307309]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 466830575
[ 1185.307310]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 2
[ 1185.307311]: [IGFB][LOG  ][DISPLAY   ] TxnHang1: FB2: FrameBufferNotificationCallback received. Event = 93. fTransactionState = kTransComplete, fLiveState = kTransLive
[ 1185.307559]: [IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 48200000 with 800 options at stride 11520
[ 1185.309044]: [IGFB][ERROR][DISPLAY   ] TxnHang1: FB0: IsTransactionComplete called following fakeVBL notification
[ 1185.348767]: Sandbox: bluetoothd(147) deny(1) mach-lookup com.apple.network.EAPOLController[IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 53700000 with 801 options at stride 11520
[ 1185.413484]: [IGFB][LOG  ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001003 fCurrentDepth = 0x1, fBootDisplay = 1.
[ 1185.413489]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001003 and depth=0x1, bPortraitMode 0, bAnotherRun 0.
[ 1185.455129]: bpf0 attached to en0bpf1 attached to en0bpf1 closed and detached from en0 fcount 0 dcount 0[IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 48200000 with 1 options at stride 11520
[ 1185.884300]: [IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 48200000 with 801 options at stride 11520
[ 1186.054271]: [IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 53700000 with 1 options at stride 11520
[ 1186.518873]: Sandbox: systemsoundserverd(370) deny(1) file-read-data /dev/dtracehelper[IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 48200000 with 801 options at stride 11520
[ 1186.598187]: [IGFB][LOG  ][TRANSACTIO] [Flip_Transaction] FB0: Flipping display with wsaa 1 flipped from 2880 x 1620 -> 2880 x 1620 on 53700000 with 1 options at stride 11520
[ 1186.617378]: [IGFB][ERROR][DISPLAY   ] proAudioWorkLoadCallback called for wrong platform
[ 1187.058824]: [IGFB][ERROR][DISPLAY   ] proAudioWorkLoadCallback called for wrong platform
[ 1187.757857]: bpf0 attached to en0[IGFB][LOG  ][AGDC      ] Get port status
[ 1187.844324]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 1, portType = 1, DDI = 1, port status = 0
[ 1187.844920]: [IGFB][LOG  ][AGDC      ] Get port status
[ 1187.844925]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 2, portType = 1, DDI = 2, port status = 0
[ 1187.845319]: [IGFB][LOG  ][AGDC      ] Get port status
[ 1187.845324]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 3, portType = 1, DDI = 3, port status = 0
[ 1187.845670]: [IGFB][LOG  ][AGDC      ] Get port status
[ 1187.845674]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 4, portType = 1, DDI = 4, port status = 0
[ 1187.845963]: [IGFB][LOG  ][AGDC      ] Get port status
[ 1187.845966]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 5, portType = 1, DDI = 5, port status = 0
[ 1188.009762]: connectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributes[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1197 > (vrrMax + Guardband) = 1191.. currentFramecount = 1102, currentScanline = 1083. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1191.650070]: [IGFB][LOG  ][DISPLAY   ] FB0: Closed clamshell status changed 1->0 
[ 1191.650076]: [IGFB][LOG  ][DISPLAY   ] FB0: Closed clamshell status 0 online status request 1
[ 1191.650077]: [IGFB][LOG  ][DISPLAY   ] FB0: ConnectionProbe - Setting Tiling mode, fOnline = 1, fOnlineStatusRequest = 1
[ 1194.378701]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100fq_getq_flow: high delay idx: 1, 103038228, flow: 0xa5420202, iface: en0[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1198.833630]: connectx() - failed necp_set_socket_domain_attributes[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:100
[ 1198.846422]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:2
[ 1198.846435]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:1
[ 1198.846476]: connectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributes[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:4
[ 1199.126149]: [IGFB][LOG  ][ASMF      ] getQueue start
[ 1199.126150]: [IGFB][LOG  ][ASMF      ] getQueue - start loop
[ 1199.126151]: [IGFB][LOG  ][ASMF      ] getQueue - next loop
[ 1199.126153]: [IGFB][LOG  ][ASMF      ] getQueue - next loop
[ 1199.126154]: [IGFB][LOG  ][ASMF      ] getQueue exit - found it!
[ 1199.126157]: [IGFB][ERROR][ASMF      ] kMEUCCmdSetKE - couldn't find descriptor
[ 1199.126849]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:3
[ 1199.126852]: [IGFB][LOG  ][ASMF      ] getQueue start
[ 1199.126853]: [IGFB][LOG  ][ASMF      ] getQueue - start loop
[ 1199.126853]: [IGFB][LOG  ][ASMF      ] getQueue - next loop
[ 1199.126854]: [IGFB][LOG  ][ASMF      ] getQueue - next loop
[ 1199.126854]: [IGFB][LOG  ][ASMF      ] getQueue exit - found it!
[ 1203.444944]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100Sandbox: locationd(337) deny(1) mach-lookup com.apple.systemstatus.publisherconnectx() - failed necp_set_socket_domain_attributes[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1213.519926]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100Sandbox apply: SiriTTSSynthesizerAU[1302] <bytes>Sandbox apply: com.apple.audio.SandboxHelper[1304] <bytes>[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1223.593826]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100sandboxd rejected approval request from Console for kTCCServiceSystemPolicyDesktopFolder (/Users/b0ltun/Desktop/igfb0.5.log): would require promptsandboxd rejected approval request from Console for kTCCServiceSystemPolicyDesktopFolder (/Users/b0ltun/Desktop/igfb1.log): would require prompt[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1233.671590]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1244.445644]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1246.331716]: 4 duplicate reports for Sandbox: locationd(337) deny(1) mach-lookup com.apple.systemstatus.publisherSandbox: analyticsd(156) deny(1) file-issue-extension target:/private/var/db/analyticsd/Library/Preferences/analyticsd.plist class:com.apple.cfprefsd.read-write[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1198 > (vrrMax + Guardband) = 1191.. currentFramecount = 4604, currentScanline = 1082. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1254.446979]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1264.447294]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1268.037003]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1203 > (vrrMax + Guardband) = 1191.. currentFramecount = 5901, currentScanline = 1077. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1274.447611]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1282.046389]: Sandbox apply: com.apple.AppStoreDaemon.StorePr[1344] <bytes>Sandbox: TrustedPeersHelper(418) deny(1) user-preference-read com.apple.CloudKitsuccessfully parsed 2/4 entries for file TestFlight.appWaking up reference: 74Thread waiting on reference 74 woke upevaluation result: 74, allowed, cache,  1668693156Waking up reference: 75Thread waiting on reference 75 woke upevaluation result: 75, allowed, cache,  1675163955Waking up reference: 76Thread waiting on reference 76 woke upevaluation result: 76, allowed, cache,  1675163955Sandbox apply: TestFlightServiceExtension[1345] <bytes>successfully parsed 1/4 entries for file jobqueuemacl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2macl_get_vnode: failed to resolve vnode: 2sandboxd rejected approval request from appstoreagent for kTCCServiceSystemPolicyAllFiles (/Users/b0ltun/.Trash): deniedSandbox apply: mdworker_shared[1346] <bytes>1 duplicate report for Sandbox: TrustedPeersHelper(418) deny(1) user-preference-read com.apple.CloudKitSandbox apply: promotedcontentd[1347] <bytes>1 duplicate report for Sandbox: TestFlightServiceExtension(1345) deny(1) mach-lookup com.apple.xpc.amsengagementdSandbox: promotedcontentd(1347) deny(1) file-write-create /Users/b0ltun/Library/Caches/promotedcontentd1 duplicate report for Sandbox: promotedcontentd(1347) deny(1) file-write-create /Users/b0ltun/Library/Caches/promotedcontentdSandbox: promotedcontentd(1347) deny(1) file-write-create /Users/b0ltun/Library/HTTPStorages/promotedcontentdSandbox: promotedcontentd(1347) deny(1) mach-lookup com.apple.metadata.mdsconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributes[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1293.193123]: connectx() - failed necp_set_socket_domain_attributesconnectx() - failed necp_set_socket_domain_attributesnewUserClient: Invalid userClient Type request: 0[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1304.449219]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1314.243850]: macl_get_vnode: failed to resolve vnode: 2[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1324.451009]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1334.452181]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1344.453369]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1354.454320]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1364.455391]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1374.456735]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1384.458123]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1390.382790]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1203 > (vrrMax + Guardband) = 1191.. currentFramecount = 13245, currentScanline = 1077. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1394.459214]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1395.493213]: 1 duplicate report for Sandbox: analyticsd(156) deny(1) file-issue-extension target:/private/var/db/analyticsd/Library/Preferences/analyticsd.plist class:com.apple.cfprefsd.read-writeSandbox: locationd(337) deny(1) mach-lookup com.apple.systemstatus.publisherSandbox apply: SiriTTSSynthesizerAU[1393] <bytes>Sandbox apply: com.apple.audio.SandboxHelper[1395] <bytes>[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1202 > (vrrMax + Guardband) = 1191.. currentFramecount = 13806, currentScanline = 1078. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1401.622058]: Sandbox apply: mdworker_shared[1399] <bytes>Sandbox apply: mdworker_shared[1398] <bytes>[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1207 > (vrrMax + Guardband) = 1191.. currentFramecount = 14050, currentScanline = 1073. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1404.460610]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1414.188981]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1197 > (vrrMax + Guardband) = 1191.. currentFramecount = 14675, currentScanline = 1083. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1414.461956]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1422.783394]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034100[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1195 > (vrrMax + Guardband) = 1191.. currentFramecount = 15206, currentScanline = 1085. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1424.462751]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1425.937239]:   IOTimeSyncTimeSyncTimePort(0xb8098a5441030008): Other 0xe0034440Sandbox apply: SiriTTSSynthesizerAU[1407] <bytes>Sandbox apply: com.apple.audio.SandboxHelper[1409] <bytes>Sandbox apply: QuickLookUIHelper[1411] <bytes>Sandbox apply: mdworker_shared[1413] <bytes>Sandbox apply: com.apple.CloudDocs.MobileDocume[1414] <bytes>sandboxd rejected approval request from Console for kTCCServiceSystemPolicyDesktopFolder (/Users/b0ltun/Desktop/igfb0.5.log): would require prompt[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1196 > (vrrMax + Guardband) = 1191.. currentFramecount = 15609, currentScanline = 1084. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1434.463634]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1444.465020]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1454.466146]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1464.466783]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1465.199581]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1205 > (vrrMax + Guardband) = 1191.. currentFramecount = 17736, currentScanline = 1075. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1474.467985]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1484.149847]: 1 duplicate report for Sandbox: locationd(337) deny(1) mach-lookup com.apple.systemstatus.publisherSandbox: contextstored(279) deny(1) mach-lookup com.apple.biome.compute.source.user[IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1486.770587]: Sandbox apply: SiriTTSSynthesizerAU[1441] <bytes>Sandbox apply: com.apple.audio.SandboxHelper[1442] <bytes>Sandbox apply: QuickLookUIHelper[1444] <bytes>sandboxd rejected approval request from Console for kTCCServiceSystemPolicyDesktopFolder (/Users/b0ltun/Desktop/igfb0.5.log): would require prompt[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1200 > (vrrMax + Guardband) = 1191.. currentFramecount = 19198, currentScanline = 1080. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1494.470426]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1497.218789]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1202 > (vrrMax + Guardband) = 1191.. currentFramecount = 19658, currentScanline = 1078. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1503.666043]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1194 > (vrrMax + Guardband) = 1191.. currentFramecount = 20046, currentScanline = 1086. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1504.471481]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1514.471633]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1516.320359]: 1 duplicate report for Sandbox: analyticsd(156) deny(1) file-issue-extension target:/private/var/db/analyticsd/Library/Preferences/analyticsd.plist class:com.apple.cfprefsd.read-writeSandbox: locationd(337) deny(1) mach-lookup com.apple.systemstatus.publisherSandbox apply: SiriTTSSynthesizerAU[1453] <bytes>Sandbox apply: com.apple.audio.SandboxHelper[1455] <bytes>[IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1198 > (vrrMax + Guardband) = 1191.. currentFramecount = 20861, currentScanline = 1082. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1524.471683]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1529.054730]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1197 > (vrrMax + Guardband) = 1191.. currentFramecount = 21570, currentScanline = 1083. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1531.786847]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1200 > (vrrMax + Guardband) = 1191.. currentFramecount = 21734, currentScanline = 1080. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1533.652564]: [IGFB][ERROR][TRANSACTIO] FB0: VRR_ERR : remLinesForOnGlass = 1206 > (vrrMax + Guardband) = 1191.. currentFramecount = 21845, currentScanline = 1074. Forcing remLineForOnGlass to 1191 and remLinesForTC to 1140 to avoid hang.
[ 1534.472369]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1544.473347]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1554.474567]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1564.475764]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1574.476532]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1584.477825]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1594.478673]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1604.479622]: [IGFB][LOG  ][ASMF      ] doCmdAction called - cmd:201
[ 1610.317792]: [IGFB][INFO ][POWER     ] FB0: power state transition Wake --> Doze
[ 1610.318395]: [IGFB][LOG  ][DISPLAY   ] FB0: Disabling Pipe A
[ 1610.319416]: [IGFB][LOG  ][DISPLAY   ]  Transaction  completed in 1 milliseconds
[ 1610.319422]: [IGFB][LOG  ][DISPLAY   ] Reporting Fake VBL for pipe 0 on Fb 0 
[ 1610.335857]: newUserClient: Invalid userClient Type request: 0[IGFB][LOG  ][DISPLAY   ] FB0: Disabling clocks
[ 1610.337466]: [IGFB][LOG  ][DISPLAY   ] Disabling clocks on DDI = 0
