[   21.125269]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[   31.124020]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Detailed timing validated by AGDC (response = 0x0)
[   31.124021]: [IGFB][LOG  ][VDT       ] FB0: Online:1 Mode:0x80001000 Depth:1 Active:1920x1080 Scaled:2560x1600 PixelClock:152600000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 1 dynamic range 1
[   31.124024]: [IGFB][LOG  ][VDT       ] FB0: fEnablePlaneRotation = 1, fittable = 1
[   31.124535]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0xfffffffb fCurrentDepth = 0, fBootDisplay = 1.
[   31.124921]: [IGFB][LOG  ][DISPLAY   ] Current hardware mode is set for active h=1920, v=1080 scaled h=0, v=0 pixelClock 152600000 scalerFlags 0signalConfig 0
[   31.124925]: [IGFB][LOG  ][DISPLAY   ] Found matching mode 0x80001000
[   31.124926]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.153709]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.153713]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.153902]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.153907]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.153917]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31153917
[   31.153919]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[   31.155116]: [IGFB][LOG  ][DISPLAY   ]  Transaction  completed in 1 milliseconds
[   31.155379]: [IGFB][LOG  ][DISPLAY   ] FB0: displayMode=80001000, depth=0, fOnline=1
[   31.155387]: [IGFB][LOG  ][DISPLAY   ] FB0: fOnline=1 aw=1920, ah=1080, sw=0, sh=0, iw=0, ih=0 pixelClock=152600000 VBLextention=0 pixelEncoding=1 BPC=2 colorimetry=1 dynamicRange=1
[   31.155390]: [IGFB][LOG  ][DISPLAY   ] FB0: Set display mode for first boot
[   31.155424]: [IGFB][LOG  ][DISPLAY   ] Computing transform
[   31.155425]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fFitterWidth = 0x0
[   31.155427]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutWidth = 0x780
[   31.155428]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutHeight = 0x438
[   31.155429]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingWidth = 0x780
[   31.155430]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingHeight = 0x438
[   31.155431]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkVerticalOffset = 0x0
[   31.155432]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkHorizontalOffset = 0x0
[   31.155437]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[   31.155440]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[   31.155442]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[   31.155451]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[   31.155452]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[   31.155456]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[   31.155457]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[   31.155459]: [IGFB][LOG  ][DISPLAY   ] timing hs=0, vs=0
[   31.155460]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[   31.155461]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[   31.155462]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[   31.155463]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[   31.155464]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[   31.155465]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[   31.155466]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[   31.155467]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[   31.155468]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[   31.155469]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[   31.155470]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[   31.155472]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[   31.155473]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[   31.155475]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0x77f0437
[   31.155476]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[   31.155477]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[   31.155478]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[   31.155480]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[   31.155481]: [IGFB][LOG  ][DISPLAY   ] fCurrentCDClockFrequency = 1305600000, fPendingCDClockFrequency = 614400000
[   31.155519]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[   31.155523]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[   31.155524]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[   31.155525]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[   31.155528]: [IGFB][LOG  ][MODESET   ] Panel Fitter Enable OFF->OFF
[   31.155530]: [IGFB][LOG  ][MODESET   ] PLANE_STRIDE 0x78->0x3c
[   31.155531]: [IGFB][LOG  ][MODESET   ] FB0: Partial modeset by updating scaler
[   31.155546]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[   31.155550]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 0 x 0 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[   31.155606]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.155608]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.157741]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.157743]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.157750]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.157752]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.159826]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.159828]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.218394]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31218393
[   31.218396]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[   31.218406]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.218407]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.226070]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.226073]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.226239]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.226240]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.226789]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.226791]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.227560]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.227562]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.229855]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.229856]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.270710]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31270710
[   31.270729]: [IGFB][LOG  ][DISPLAY   ] FB0: kIOWindowServerActiveAttribute = 0x0
[   31.270746]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31270746
[   31.270749]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 0
[   31.275911]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.276670]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.276788]: [IGFB][LOG  ][AGDC      ] Get GPU caps
[   31.277950]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.279413]: [IGFB][LOG  ][AGDC      ] Get link config
[   31.279421]: [IGFB][LOG  ][DISPLAY   ] AGDC FB0 fOnline = 1 bootdisplay = 1 
[   31.279428]: [IGFB][LOG  ][DISPLAY   ] FB0 reported as online to AGDC
[   31.279518]: [IGFB][LOG  ][AGDC      ] Get port status
[   31.279522]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 0, portType = 0, DDI = 0, port status = 1
[   31.286661]: [IGFB][LOG  ][AGDC      ] Get link config
[   31.286666]: [IGFB][LOG  ][DISPLAY   ] AGDC FB0 fOnline = 1 bootdisplay = 1 
[   31.286670]: [IGFB][LOG  ][DISPLAY   ] FB0 reported as online to AGDC
[   31.286677]: [IGFB][LOG  ][AGDC      ] Get port status
[   31.286680]: [IGFB][LOG  ][DISPLAY   ] Getting port status for portIndex = 0, portType = 0, DDI = 0, port status = 1
[   31.289220]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.289224]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.289936]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.289939]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.290010]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.290012]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.290023]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31290023
[   31.290026]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[   31.291565]: [IGFB][LOG  ][DISPLAY   ] FB0: displayMode=80001000, depth=0, fOnline=1
[   31.291579]: [IGFB][LOG  ][DISPLAY   ] FB0: fOnline=1 aw=1920, ah=1080, sw=0, sh=0, iw=0, ih=0 pixelClock=152600000 VBLextention=0 pixelEncoding=1 BPC=2 colorimetry=1 dynamicRange=1
[   31.291595]: [IGFB][LOG  ][DISPLAY   ] Computing transform
[   31.291597]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fFitterWidth = 0x0
[   31.291599]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutWidth = 0x780
[   31.291601]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutHeight = 0x438
[   31.291603]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingWidth = 0x780
[   31.291605]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingHeight = 0x438
[   31.291607]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkVerticalOffset = 0x0
[   31.291609]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkHorizontalOffset = 0x0
[   31.291616]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[   31.291620]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[   31.291623]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[   31.291633]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[   31.291635]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[   31.291638]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[   31.291641]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[   31.291643]: [IGFB][LOG  ][DISPLAY   ] timing hs=0, vs=0
[   31.291645]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[   31.291646]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[   31.291648]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[   31.291650]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[   31.291652]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[   31.291654]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[   31.291655]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[   31.291657]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[   31.291659]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[   31.291661]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[   31.291662]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[   31.291664]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[   31.291667]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[   31.291668]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0x77f0437
[   31.291670]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[   31.291672]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[   31.291675]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[   31.291677]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[   31.291679]: [IGFB][LOG  ][DISPLAY   ] fCurrentCDClockFrequency = 1305600000, fPendingCDClockFrequency = 614400000
[   31.291696]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[   31.291702]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[   31.291704]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[   31.291705]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[   31.291710]: [IGFB][LOG  ][MODESET   ] Panel Fitter Enable OFF->OFF
[   31.291713]: [IGFB][LOG  ][MODESET   ] FB0: Partial modeset by updating plane
[   31.291725]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[   31.291760]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 0 x 0 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[   31.291829]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.291832]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.293786]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.293789]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.293796]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.293798]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.293839]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.293841]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.364474]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31364474
[   31.364477]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[   31.367073]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 31367073
[   31.367081]: [IGFB][LOG  ][DISPLAY   ] FB1: kIOWindowServerActiveAttribute = 0x0
[   31.367087]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 1 at time 31367087
[   31.367088]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyWSAADidExitDefer notification received on fb 1
[   31.367797]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.368198]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.368317]: [IGFB][LOG  ][AGDC      ] Get GPU caps
[   31.369073]: [IGFB][LOG  ][AGDC      ] Vendor info
[   31.369266]: [IGFB][LOG  ][AGDC      ] Get link config
[   31.369269]: [IGFB][LOG  ][DISPLAY   ] AGDC FB1 fOnline = 0 bootdisplay = 0 
[   31.369659]: [IGFB][LOG  ][AGDC      ] Get link config
[   31.369661]: [IGFB][LOG  ][DISPLAY   ] AGDC FB1 fOnline = 0 bootdisplay = 0 
[   31.370808]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.370811]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.371498]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.371500]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.373551]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.373553]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.373597]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.373598]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.373603]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31373603
[   31.373605]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeWillChange notification received on fb 0
[   31.375378]: [IGFB][LOG  ][DISPLAY   ] FB0: displayMode=80001000, depth=0, fOnline=1
[   31.375392]: [IGFB][LOG  ][DISPLAY   ] FB0: fOnline=1 aw=1920, ah=1080, sw=0, sh=0, iw=0, ih=0 pixelClock=152600000 VBLextention=0 pixelEncoding=1 BPC=2 colorimetry=1 dynamicRange=1
[   31.375403]: [IGFB][LOG  ][DISPLAY   ] Computing transform
[   31.375404]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fFitterWidth = 0x0
[   31.375405]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutWidth = 0x780
[   31.375406]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkScanoutHeight = 0x438
[   31.375407]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingWidth = 0x780
[   31.375408]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkTimingHeight = 0x438
[   31.375409]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkVerticalOffset = 0x0
[   31.375410]: [IGFB][LOG  ][DISPLAY   ] Pipe A: displayPath->fLinkHorizontalOffset = 0x0
[   31.375414]: [IGFB][INFO ][MODESET   ]  FB0: Setting hardware mode pipe A
[   31.375417]: [IGFB][INFO ][MODESET   ]  FB0: Enable GPU sub sampling: True
[   31.375418]: [IGFB][LOG  ][DISPLAY   ] hwDisableUnderrunInterrupts:Disabling Underrun Interrupts 
[   31.375424]: [IGFB][LOG  ][DISPLAY   ] FB0: Setting up clocks
[   31.375426]: [IGFB][LOG  ][DISPLAY   ] Setting up clocks for DDI = 0
[   31.375427]: [IGFB][LOG  ][DISPLAY   ] (FB0:<ptr>, timing=<ptr>, params=<ptr>)
[   31.375429]: [IGFB][LOG  ][DISPLAY   ] timing ha=1920, va=1080
[   31.375430]: [IGFB][LOG  ][DISPLAY   ] timing hs=0, vs=0
[   31.375431]: [IGFB][LOG  ][DISPLAY   ] scalerFlags=0
[   31.375431]: [IGFB][LOG  ][DISPLAY   ] signalConfig=0
[   31.375432]: [IGFB][LOG  ][DISPLAY   ] vSyncConfig=0
[   31.375433]: [IGFB][LOG  ][DISPLAY   ] hSyncConfig=0x1
[   31.375434]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HTOTAL     = 0x8b5077f
[   31.375435]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HBLANK     = 0x8b5077f
[   31.375436]: [IGFB][LOG  ][DISPLAY   ]  TRANS_HSYNC      = 0x7cf07af
[   31.375437]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VTOTAL     = 0x4730437
[   31.375438]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VBLANK     = 0x4730437
[   31.375438]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNC      = 0x440043a
[   31.375439]: [IGFB][LOG  ][DISPLAY   ]  TRANS_VSYNCSHIFT = 0x0
[   31.375440]: [IGFB][LOG  ][MODESET   ] FB0: setting up params for pipe A
[   31.375441]: [IGFB][LOG  ][MODESET   ] TRANS_CLK_SEL = 0x0
[   31.375442]: [IGFB][LOG  ][MODESET   ] PIPE_SRCSZ = 0x77f0437
[   31.375443]: [IGFB][LOG  ][MODESET   ] Encoder bits per color is 8
[   31.375444]: [IGFB][LOG  ][MODESET   ] Pixel encoding is RGB
[   31.375445]: [IGFB][LOG  ][MODESET   ] TRANS_MSA_MISC = 0x21
[   31.375446]: [IGFB][LOG  ][MODESET   ] Dither is enabled in pipe misc
[   31.375448]: [IGFB][LOG  ][DISPLAY   ] fCurrentCDClockFrequency = 1305600000, fPendingCDClockFrequency = 614400000
[   31.375451]: [IGFB][LOG  ][DISPLAY   ] FB0: pixelClock=152600000, linkSymbolClock=270000000, colorDepth=24, noLanes=2
[   31.375455]: [IGFB][LOG  ][DISPLAY   ] DataM value: 0x6c83fb
[   31.375456]: [IGFB][LOG  ][DISPLAY   ] LinkM value: 0x4857f
[   31.375457]: [IGFB][LOG  ][DISPLAY   ] Calculated -> DataM1=0x7e6c83fb, DataN1=0x800000, LinkM1=0x4857f, LinkN1=0x80000
[   31.375460]: [IGFB][LOG  ][MODESET   ] Panel Fitter Enable OFF->OFF
[   31.375461]: [IGFB][LOG  ][MODESET   ] FB0: Partial modeset by updating plane
[   31.375469]: [IGFB][LOG  ][DISPLAY   ] hwEnableUnderrunInterrupts: Enabling underrun interrupts
[   31.375473]: [IGFB][LOG  ][MODESET   ] FB0: Setting display mode 1920 x 1080 -> 0 x 0 at 152600000 Hz encoded with 0x1 2 bpc with color 1 and range 1
[   31.375536]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.375537]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.377561]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.377562]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.377567]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.377568]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.377581]: [IGFB][INFO ][DISPLAY   ] getCurrentDisplayMode: FB=0 fCurrentMode = 0x80001000 fCurrentDepth = 0, fBootDisplay = 1.
[   31.377582]: [IGFB][LOG  ][DISPLAY   ] Setting current mode to 0x80001000 and depth=0, bPortraitMode 0, bAnotherRun 0.
[   31.445147]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 0 at time 31445147
[   31.445150]: [IGFB][LOG  ][DISPLAY   ] kIOFBNotifyDisplayModeDidChange notification received on fb 0
[   31.447097]: [IGFB][LOG  ][AGDC      ] Get callback caps
[   31.447805]: [IGFB][LOG  ][DISPLAY   ] frameBufferNotificationcallback notification received on Fb 2 at time 31447805
