[   24.913033]: [IGFB][INFO ][DISPLAY   ] ProAudio - Starting FB driver
[  264.366645]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366660]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2304x1296 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366693]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366695]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2304x1296 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366699]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366715]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366747]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366749]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366753]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366779]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366813]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366815]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366820]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366836]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366868]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366870]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366874]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366891]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3008x1692 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366923]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366925]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3008x1692 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366929]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.366945]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3200x1800 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.366977]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.366980]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3200x1800 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.366984]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367002]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367036]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367038]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367043]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367059]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4096x2304 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367091]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367093]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4096x2304 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367098]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367121]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4608x2592 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367153]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367156]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4608x2592 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367161]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367183]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:5120x2880 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367216]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367218]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:5120x2880 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367222]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367240]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6016x3384 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367273]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367275]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6016x3384 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367279]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.367282]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.367298]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6400x3600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367330]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367332]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6400x3600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367337]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.367339]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.367355]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6720x3780 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367387]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367389]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6720x3780 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367393]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.367395]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.367414]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2048x1152 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367446]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367448]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2048x1152 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367455]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367470]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2304x1296 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367502]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367504]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2304x1296 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367509]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367523]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367564]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367566]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367570]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367584]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3008x1692 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367617]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367619]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3008x1692 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367623]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367636]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367668]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367673]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367679]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367694]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4096x2304 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367725]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367728]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4096x2304 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367732]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367746]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4608x2592 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367779]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367781]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:4608x2592 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367785]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367799]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:5120x2880 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367831]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367834]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:5120x2880 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367838]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.367852]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6016x3384 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367884]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367888]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6016x3384 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367893]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.367896]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.367909]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6400x3600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367941]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367944]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6400x3600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.367948]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.367950]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.367964]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6720x3780 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.367996]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.367998]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:6720x3780 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368003]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 0
[  264.368005]: [IGFB][LOG  ][VDT       ] FB1: Accelerator backed mode
[  264.368020]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368052]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368054]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3360x1890 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368059]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368072]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3200x1800 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368107]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368109]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:3200x1800 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368114]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368128]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2880x1620 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368160]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368162]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2880x1620 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368166]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368183]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368216]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368218]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2560x1440 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368222]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368236]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2048x1152 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368268]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368270]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:2048x1152 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368275]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368288]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1680x944 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368324]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368326]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1680x944 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368330]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368347]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1600x900 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368380]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368382]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1600x900 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368386]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368400]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1280x720 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368432]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368434]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x80002009 Depth:1 Active:3840x2160 Scaled:1280x720 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368438]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368481]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1920x1080 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368513]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368516]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1920x1080 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368520]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368532]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:640x480 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368568]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368571]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:640x480 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368575]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368620]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:800x600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368652]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368654]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:800x600 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368659]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368675]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1024x768 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368724]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368726]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1024x768 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368730]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368787]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1024x576 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
[  264.368812]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Detailed timing validated by AGDC (response = 0x2)
[  264.368814]: [IGFB][LOG  ][VDT       ] FB1: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1024x576 PixelClock:297000000 ScalerFlags:0 SignalConfig:0: Requested pixel encoding 2 dynamic range 1
[  264.368817]: [IGFB][LOG  ][VDT       ] FB1: fEnablePlaneRotation = 1, fittable = 1
[  264.368831]: [IGFB][LOG  ][VDT       ] FB1: Requesting VDT: Online:1 Mode:0x8000200a Depth:1 Active:3840x2160 Scaled:1280x720 PixelClock:297000000 ScalerFlags:0 SignalConfig:0 Requested pixel encoding 2 Colorimetry 128 dynamic range 1
